,datetime,tweet_Id,text,Username
0,2021-12-31 21:13:12+00:00,1477025067641057470,"Doğalgaz ve elektriğe gelen tarihi zamlardan sonra, Avrasya Tüneli ve boğaz köprüsü geçiş ücretlerine de zam geldi. Bakanlık'tan yapılan açıklamada boğaz köprüsü geçişlerine artık çift yönlü ücret alınacağı duyuruldu!
https://t.co/7ueV2VpSp4",aykiricomtr
1,2021-12-31 20:59:34+00:00,1477021636503248902,"Elektriğe tarihin en büyük zammı geldi!
Doğalgaz fiyatlarında da büyük zam! İşte tüm detaylar...

https://t.co/lMvm1Er57f",aykiricomtr
2,2021-12-31 20:54:07+00:00,1477020264110116867,"Konutta kullanılan doğalgaza yüzde 25 zam geldi.

Elektrik üretim amaçlı kullanılan doğalgaza yüzde 15, elektrik üretimi haricinde kullanılan doğalgaza ise yüzde 50 zam yapıldı. 

https://t.co/lMvm1Er57f

https://t.co/I7UwPsaXtW",aykiricomtr
3,2021-12-31 20:48:29+00:00,1477018847039614976,"2022'ye zam şokuyla giriyoruz. Doğalgaz ve elektriğe Cumhuriyet tarihinin en büyük zamları geldi!
https://t.co/lMvm1ErCWN",aykiricomtr
4,2021-12-31 20:32:20+00:00,1477014784449077251,"Elektrik fiyatlarına ticarethaneler için %126, meskenler için ilk 150 kWh altına %52, 150 kWh üstüne ise %127 zam geldi.

https://t.co/I7UwPsaXtW",aykiricomtr
5,2021-12-31 20:19:39+00:00,1477011590264274944,"Milli Piyango'nun yılbaşı çekilişinde 120 milyon liralık ikramiye, ""9876066"" numaralı çeyrek bilete isabet etti.

Yalnız 1 biletin satıldığı belirtilirken, ikramiyenin çıktığı il İzmir Konak olarak açıklandı.",aykiricomtr
6,2021-12-31 20:06:29+00:00,1477008278311813125,İngiliz medyası yazdı: Cemal Kaşıkçı’nın katilleri 7 yıldızlı lüks otellerde yaşıyor https://t.co/oieV1OAONb,aykiricomtr
7,2021-12-31 19:59:00+00:00,1477006395568500738,AKP’den açıklama: Oyumuz düşüyordu dolar olayından sonra yüzde 4 arttı! https://t.co/XffyDHaOYu,aykiricomtr
8,2021-12-31 19:48:10+00:00,1477003666775232513,Abdülhamid’in torununa Rus gelin: Salzburg’da evlendi https://t.co/l9VsUR9pkZ,aykiricomtr
9,2021-12-31 19:35:31+00:00,1477000482862338050,"Hugo’nun Tolga Abi’si Tolga Gariboğlu, uzun zaman sonra ortaya çıktı! İşte Tolga Abi’nin son hali https://t.co/RrhrCpRjsJ",aykiricomtr
10,2021-12-31 19:00:22+00:00,1476991636878073857,Mahmut Tuncer’in kızı Gizem Tuncer isyan etti: Hiç unutulmayacak mı https://t.co/V7eacrcoFH,aykiricomtr
11,2021-12-31 18:36:06+00:00,1476985530965536772,"Batman'da hırsızlık zanlılarını yakalamaya giden bekçi ve polislerin üzerine ateş açıldı. Olayda bekçi Abdulrezzak Kanat (30) şehit düştü. Kanat'ın 3 çocuğu yeni yıla babasız girecek!
https://t.co/KZ8ah8AXJ2",aykiricomtr
12,2021-12-31 18:19:15+00:00,1476981290461192192,"Avustralya 2022'ye böyle girdi. Görüntüler, ülkenin sembollerinden olan Sidney Opera binasından.
https://t.co/PE4sr62LlG",aykiricomtr
13,2021-12-31 17:47:39+00:00,1476973336903266304,"Milli Savunma Bakanı Hulusi Akar, Genelkurmay Başkanı  Yaşar Güler ve Kuvvet Komutanları yılbaşını sınırda geçirecek. Akar, sınır hattı ve ötesindeki birliklerin komutanları ile video konferans toplantısı yaparak sahadaki son duruma ilişkin bilgi aldı. https://t.co/L615l9bJZF",aykiricomtr
14,2021-12-31 17:17:48+00:00,1476965827660455938,"2022'nin ilk zammı resmileşti: Benzin, motorin ve otogaz LPG'ye büyük zam!
https://t.co/iihKox3DT4",aykiricomtr
15,2021-12-31 14:06:32+00:00,1476917694658224173,"Mahmut Tuncer'in kızı Gizem Tuncer isyan etti: ""Hiç unutulmayacak mı?""

https://t.co/V7eacrcoFH",aykiricomtr
16,2021-12-31 14:00:37+00:00,1476916202911977473,"Serhat Akın'dan Fenerbahçe için teknik direktör iddiası!

https://t.co/ASW12jEtyq",aykiricomtr
17,2021-12-31 13:53:17+00:00,1476914359028916257,Ajda Pekkan’dan satılık villa: Fiyatı dudak uçuklattı! https://t.co/DOIQMDWoE5,aykiricomtr
18,2021-12-31 13:46:54+00:00,1476912750228037634,"Türkiye'nin brüt dış borç stoku 30 Eylül itibarıyla 453,5 milyar dolar, net dış borç stoku ise 226,2 milyar dolar oldu.",aykiricomtr
19,2021-12-31 13:41:19+00:00,1476911347313127428,"Ekrem İmamoğlu’ndan yeni yıl mesajı: ""Herkesin kendi vatanında mutlu olduğu bir dünya istiyorum.""

 https://t.co/07xzvIAkhT",aykiricomtr
20,2021-12-31 13:33:29+00:00,1476909374132178944,"Rıza Kocaoğlu’ndan kötü haber
 https://t.co/3XVmmtapkf",aykiricomtr
21,2021-12-31 13:29:31+00:00,1476908377926246460,"#SonDakika 5. doz aşı randevuları açıldı!

https://t.co/APOtgQakwQ",aykiricomtr
22,2021-12-31 13:15:44+00:00,1476904909723287557,"Metropoll anketi: AKP’nin oy oranı dindar seçmenlerde düştü!

 https://t.co/gfTkECIItX",aykiricomtr
23,2021-12-31 13:02:44+00:00,1476901638506172419,"Erdoğan, kendisini etkileyen iki ismi açıkladı.

https://t.co/1AeV25danF",aykiricomtr
24,2021-12-31 12:54:51+00:00,1476899653044088836,Ece Seçkin domuz gribine yakalandı https://t.co/VsTAYapOQ8,aykiricomtr
25,2021-12-31 12:45:21+00:00,1476897263821676545,"Nihat Özdemir ve Beşiktaş'tan 2011 Süper Kupa açıklaması!
https://t.co/4YRWH7ZF3H",aykiricomtr
26,2021-12-31 12:36:26+00:00,1476895018510163968,"Meral Akşener: ""2022 yılına umutla bakıyoruz.""

 https://t.co/VOpqx1iZ7Q",aykiricomtr
27,2021-12-31 12:30:51+00:00,1476893613653123079,Mansur Yavaş’tan yeni yıl mesajı https://t.co/0h7hJlBdlz,aykiricomtr
28,2021-12-31 12:27:11+00:00,1476892690692415493,"Fahrettin Koca'dan vaka sayıları için korkutan açıklama: ""İstanbul patladı diyebiliriz. 1 hafta sonra Ankara'da patlayacak!""

https://t.co/okNCImCDPu",aykiricomtr
29,2021-12-31 12:18:13+00:00,1476890434429460484,"Mustafa Sarıgül canlı yayında bakın ne yaptı

https://t.co/jw0hcHbwi2",aykiricomtr
30,2021-12-31 12:10:38+00:00,1476888527946366977,"2021 yılının en iyi Türk dizileri belli oldu! 

https://t.co/aNlSK5IIpc",aykiricomtr
31,2021-12-31 11:09:15+00:00,1476873078210809857,"CHP’nin ’kaybolan’ pankartı bakın nereden çıktı!

https://t.co/riJyVNE16P",aykiricomtr
32,2021-12-31 10:46:14+00:00,1476867284618649618,"Sesini kaybetmişti... Tüdanya yıllar sonra ortaya çıktı! 

https://t.co/PuENe6IktP",aykiricomtr
33,2021-12-31 10:38:41+00:00,1476865386574454829,"Ermenistan ile Türkiye normalleşmesinde yeni adım

https://t.co/S8xMH9Zhci",aykiricomtr
34,2021-12-31 10:32:56+00:00,1476863940286160900,Kim Kardashian ve Nicki Minaj menajeri öldürüldü https://t.co/9pNHOggmqw,aykiricomtr
35,2021-12-31 10:17:16+00:00,1476859996214337547,"Erdoğan’dan faiz çıkışı: ""Bu can bu tende oldukça faiz sebep enflasyon neticedir.""

 https://t.co/ZplBPolfDw",aykiricomtr
36,2021-12-31 09:57:06+00:00,1476854922352156674,"Bir neslin efsanesi olmuştu: Hugo'nun Tolga Abi'si yıllar sonra ortaya çıktı! İşte son hali...
https://t.co/RrhrCpRjsJ",aykiricomtr
37,2021-12-31 09:35:09+00:00,1476849398340591635,Operasyonda gözaltına alınan PKK şüphelisi 9 Suriyeli sınır dışı edilecek https://t.co/LaKxO5uppw,aykiricomtr
38,2021-12-31 09:26:29+00:00,1476847217738719233,"Türkiye'nin 2021 yılında koronavirüs aşılarına ödediği para belli oldu! İşte doz başına ödenen ücret...
https://t.co/J8gzQGPUE6",aykiricomtr
39,2021-12-31 09:18:16+00:00,1476845149674217498,"Fenerbahçe’de büyük şok: 12 ismin koronavirüs testi pozitif çıktı!

  https://t.co/DhfsAztO47",aykiricomtr
40,2021-12-31 09:14:16+00:00,1476844139815882757,Alex de Souza’dan Fenerbahçe taraftarını heyecanlandıran paylaşım https://t.co/jUoNK1Zdcu,aykiricomtr
41,2021-12-31 08:54:12+00:00,1476839092738568192,"Abdülhamid’in torununa Rus gelin: Salzburg’da evlendi!

 https://t.co/l9VsUR9pkZ",aykiricomtr
42,2021-12-31 08:46:48+00:00,1476837231230963742,"İşte öğretmen adaylarına mülakatta sorulan sorular: Behzat Ç, kahve, mango, voleybol... 

https://t.co/b1HYi9oNTP",aykiricomtr
43,2021-12-31 08:36:10+00:00,1476834553323048966,"Omicron varyantının ilk görüldüğü ülkeden vaka sayıları hakkında açıklama!

 https://t.co/H43Ox8VXue",aykiricomtr
44,2021-12-31 08:31:16+00:00,1476833322575843345,"Fenerbahçe’den Edin Visca hamlesi! İşte teklifin detayları...

https://t.co/ujcEt573Du",aykiricomtr
