,datetime,tweet_Id,text,Username
0,2021-12-31 21:06:22+00:00,1477023349024956422,"Pusholder ailesi, yeni yılınız kutlu olsun! https://t.co/aXB6oTzXGS",pusholder
1,2021-12-31 20:47:53+00:00,1477018698066108426,"Elektrik fiyatlarına ticarethaneler için %126, meskenler için ilk 150 kWh altına %52, 150 kWh üstüne ise %127 zam geldi.",pusholder
2,2021-12-31 20:18:56+00:00,1477011412169990151,Çekiliş sonucu 2 Ocak’ta açıklanacaktır.,pusholder
3,2021-12-31 17:36:48+00:00,1476970608495890434,"Pusholder Ailesine Özel Yılbaşında 3 Kişiye Elephone A6 Max HEDİYE! 

Çekilişe katılmak için; 

• Bu tweeti RT’le ve beğen.
• @elephonetr hesabını takip et. https://t.co/uWGW5DmgWr",pusholder
4,2021-12-31 09:04:14+00:00,1476841615276888110,"Cumhurbaşkanı Erdoğan: ""Kurun yıl sonu hesap kapatmaları sebebiyle bugünlerde tekrar oynamaya başlaması, geçici bir durumdur.""",pusholder
5,2021-12-31 05:58:53+00:00,1476794971428728832,"Dolar: 13,35 TL
Euro: 15,10 TL
Gram Altın: 780,40 TL",pusholder
6,2021-12-31 05:54:24+00:00,1476793843433549857,"Resmi Gazete'de yayımlanan karara göre, altın mevduattan TL'ye çevrilen mevduatta stopaj oranı sıfır olarak uygulanacak.",pusholder
7,2021-12-30 22:21:07+00:00,1476679771807535108,Taksim’de 2 katlı ahşap binada yangın çıktı. https://t.co/0sExKp4kx1,pusholder
8,2021-12-30 20:04:52+00:00,1476645481849753604,"Citroën'in Mısır'daki reklamı, 'tacize teşvik ettiği' eleştirilerinin ardından yayından kaldırıldı. https://t.co/b0Q1vxEcF0",pusholder
9,2021-12-30 18:28:54+00:00,1476621331819110402,"Mansur Yavaş: “Mutluyuz, Çubuk-1 Barajı 27 senenin ardından yaptığımız çalışmalarla su tutmaya başladı.” https://t.co/CXWnJs5ze8",pusholder
10,2021-12-30 16:37:19+00:00,1476593250530217984,Benzine 68 kuruş zam yapıldı.,pusholder
11,2021-12-30 13:58:43+00:00,1476553337231183873,"Sivil Havacılık Genel Müdürlüğü, 7 Avrupa ülkesinin Türkiye’den yolcuları kabul etmeyeceğini açıklamıştı. 

THY Genel Müdürlüğü bu haberi yalanladı. (İbrahim Haskoloğlu)",pusholder
12,2021-12-30 11:20:53+00:00,1476513618372050947,"Omicron varyantı nedeniyle güncellenen ülkelere giriş kurallarına göre Hollanda, Hırvatistan, İspanya, İzlanda, İsviçre, İtalya ve Lüksemburg'a Türk yolcuların kabul edilmeyeceği açıklandı.",pusholder
13,2021-12-30 10:16:35+00:00,1476497437439188993,"Kemal Kılıçdaroğlu, Milli Eğitim Bakanlığı binasına alınmadı.",pusholder
14,2021-12-30 10:10:08+00:00,1476495811425058819,"SON DAKİKA: Kemal Kılıçdaroğlu, Milli Eğitim Bakanlığı'na geldi.",pusholder
15,2021-12-30 09:52:51+00:00,1476491465165619203,"Milli Eğitim Bakanı Özer: ""Bakanlığımızın kapıları herkese açık. Kamuoyunu yanlış yönlendirerek maksadını aşan, emrivaki şekilde yapılacak görüşme talebini karşılamamız beklenmesin.""",pusholder
16,2021-12-30 07:53:45+00:00,1476461492958638081,"Devlet Bahçeli: (İBB) ""İddialar doğru ise başta belediye başkanı olmak üzere tüm sorumlular görevden el çektirilmeli.""",pusholder
17,2021-12-30 06:35:44+00:00,1476441859241447425,"Dolar 13,32 TL seviyesine yükseldi.",pusholder
18,2021-12-30 06:08:57+00:00,1476435116234788867,"Milli Eğitim Bakanı Özer: ""Yüz yüze eğitime ara vermek, gündemimizde değil.""",pusholder
19,2021-12-30 06:05:24+00:00,1476434222038630403,"TikTok'ta görev yapan eski bir içerik moderatörü, travmatik videolara sürekli maruz kalması nedeniyle zihinsel sağlığını koruyamadığını iddia ederek şirkete dava açtı.",pusholder
20,2021-12-29 19:40:52+00:00,1476277056384155653,"Bakan Nebati: “Cumhurbaşkanımızın konuşmasından sonra döviz düşüşünü gördüğümde kıpır kıpır oldum, arkadaşlara sordum biz bir şey yaptık mı? Yok efendim. Lan nasıl? Harika. 20 Aralık büyük bir geceydi.”",pusholder
21,2021-12-29 14:06:51+00:00,1476192995389186061,İngiltere'de cinayet mahallinde selfie çeken polis işten çıkarıldı. (BBC),pusholder
22,2021-12-29 13:34:40+00:00,1476184897001865223,Brezilya'daki sel felaketinde ölenlerin sayısı 20'yi aştı.,pusholder
23,2021-12-29 12:38:16+00:00,1476170705247121408,"Euro 14,10 TL'ye yükseldi.",pusholder
24,2021-12-29 11:27:32+00:00,1476152903962435590,"Cumhurbaşkanı Erdoğan: ""Hedefimiz, ülkemizi dünyanın en büyük 10 ekonomisinden biri haline getirerek küresel yönetim sisteminde daha etkin söz sahibi kılmaktır.""",pusholder
25,2021-12-29 11:12:38+00:00,1476149153067642886,Başak Cengiz'i yolda yürürken samuray kılıcıyla öldüren Can Göktuğ Boz hakkında 3 ayrı suçtan ağırlaştırılmış müebbet ve 7 yıla kadar hapis cezası istemiyle iddianame hazırlandı.,pusholder
26,2021-12-29 06:11:19+00:00,1476073323826225154,TOKİ'den ev alan ve taksitlerini ödeyemeyen 12.777 konut sahibi için fesih ve dava süreci başlatıldı. (Sözcü),pusholder
27,2021-12-28 22:44:10+00:00,1475960797809549327,İstanbul'da düğün gecesi eşinden dayak yiyen damat mahkemeye giderek boşanma davası açtı. Damat gelinden yediği dayağın ardından darp raporu da aldı.,pusholder
28,2021-12-28 21:21:54+00:00,1475940092359450631,Muharrem İnce’nin tweeti. https://t.co/r4O0Nd5tYJ,pusholder
29,2021-12-28 17:12:14+00:00,1475877261257629701,"Ümit Özdağ, Suriye kökenli kuyumcuya girip, kimlik ve ruhsat sordu. Suriyeli vatandaşın silah taşıma ruhsatının da olması dikkat çekti. https://t.co/VxDMIV5BtU",pusholder
30,2021-12-28 15:34:59+00:00,1475852789632884736,"Diyarbakır'da suya %16,5 indirim yapıldı.",pusholder
31,2021-12-28 09:44:21+00:00,1475764549110448128,"Dolar: 11,86 TL
Euro: 13,42 TL
Gram Altın: 691,38 TL",pusholder
32,2021-12-28 05:18:32+00:00,1475697653614788609,Çin'de yurt içi kaynaklı 182 Kovid-19 vakası tespit edildi. (Sputnik),pusholder
33,2021-12-27 20:51:04+00:00,1475569946973413380,Mansur Yavaş ve Ekrem İmamoğlu’ndan “Ankara’nın Taşına Bak” türküsü. https://t.co/2642VwSVp4,pusholder
34,2021-12-27 08:21:40+00:00,1475381354699411462,"İçişleri Bakanı Soylu: ""Şehirlerdeki terörizmle mücadele etmeyecek miyiz?""",pusholder
35,2021-12-27 06:24:33+00:00,1475351879995568128,Avustralya’da Omicron varyantı kaynaklı ilk can kaybı yaşandı.,pusholder
36,2021-12-27 05:15:03+00:00,1475334389810835457,"Dolar: 11,01 TL
Euro: 12,47 TL
Gram Altın: 641,66 TL",pusholder
37,2021-12-26 20:12:32+00:00,1475197859817480192,"İBB Sözcüsü Murat Ongun: ""Bu saatten sonra İBB Başkanı Ekrem İmamoğlu millete emanettir.""",pusholder
38,2021-12-26 19:31:00+00:00,1475187407150583815,"Akdeniz’de 5,5 büyüklüğünde deprem meydana geldi.",pusholder
39,2021-12-26 16:16:22+00:00,1475138426894753795,"Bugün 20.138 vaka tespit edilirken, 173 kişi hayatını kaybetti.",pusholder
40,2021-12-26 13:32:01+00:00,1475097067676737538,Ekrem İmamoğlu’nun tweeti. https://t.co/VduYv0CwxC,pusholder
41,2021-12-26 11:05:35+00:00,1475060217171918849,"LGS, 5 Haziran 2022’de yapılacak.",pusholder
42,2021-12-25 22:01:00+00:00,1474862768436043785,"THY YK Başkanı Aycı: ""Dubai ve Moskova ile yarışıyoruz. İstanbul Havalimanı inşa edilmeseydi bu yarışa ortak olamazdık, THY de batardı.""",pusholder
43,2021-12-25 21:30:00+00:00,1474854966749802497,Fransa'da son 24 saatte 104.611 yeni vaka tespit edildi.,pusholder
44,2021-12-25 21:13:00+00:00,1474850688710721538,Zonguldak'ta gözleri oyulmuş bir sokak köpeği bulundu.,pusholder
45,2021-12-25 21:08:20+00:00,1474849514192257029,"KKTC Cumhurbaşkanı Ersin Tatar: ""Dünyada bize yönelik haksızlıklar maalesef halen devam ediyor. Biz bu haksızlıklara Türkiye’nin güçlü desteğiyle karşı durmaya devam ediyoruz.""",pusholder
46,2021-12-25 16:08:16+00:00,1474773999708262406,"Cumhurbaşkanı Erdoğan: ""Benim Türk liram varken ne işin var senin halen yok dolardı, yok avroydu. Türk lirası, Türk lirası, alışacaksınız buna.""",pusholder
47,2021-12-25 13:50:40+00:00,1474739373891588103,"Cumhurbaşkanı Erdoğan: ""Belediyeleri sahipsiz hayvanları sokaktan alacak adımları atmaya çağırıyorum. İşte Asiye yavrumuzun başına gelen. Beyaz Türkler, hayvanlarınıza sahip çıkın.""",pusholder
48,2021-12-25 12:25:34+00:00,1474717956718354440,"Cumhurbaşkanı Erdoğan: (Gaziantep'teki pitbull saldırısı) “O yavru paramparça oluyor, bu adamlar 'babasını nasıl kandırırız' gayretinde. Kandıramayacaksınız, bedelini ödeyeceksiniz.”",pusholder
49,2021-12-25 10:24:34+00:00,1474687505970696196,"BN Teknoloji şirketine (Binance), MASAK tarafından yapılan yükümlülük denetiminde tespit edilen ihlallere ilişkin en üst limit olan 8 milyon lira idari para cezası kesildi. (NTV)",pusholder
50,2021-12-25 07:52:13+00:00,1474649165208641539,"Huawei, ilk elektrikli otomobilini üretti.",pusholder
