,datetime,tweet_Id,text,Username
0,2020-12-31 23:39:13+00:00,1344790240695877632,"Emniyet Genel Müdürü Aktaş: Bu gece Türkiye genelinde 119 bin 744 personelimiz, 16 bin 203 ekiple sahada olacak.

https://t.co/iBVnF9nCUL",trthaber
1,2020-12-31 23:00:00+00:00,1344780372924649473,"Dünya Sağlık Örgütü, Pfizer-BioNTech aşısının acil kullanımına onay verdi.

https://t.co/z9Y9NBN7ll",trthaber
2,2020-12-31 21:16:47+00:00,1344754397339918336,"Mavi Vatan'da Türk bayrağını dalgalandıran bahriyeliler, yeni yılda da nöbette.

TRT Haber ekibi, Türkiye'nin en büyük çıkarma gemilerinden TCG Sancaktar'da Mehmetçiğin vatan nöbetine eşlik etti. https://t.co/FVLbf6gE13",trthaber
3,2020-12-31 20:58:00+00:00,1344749669960847361,"İstanbul Şişli İlçe Emniyet Müdürü Özay Kayhan, hemşireyi rehin alan kişiyi etkisiz hale getirdi.

O anlar güvenlik kamerasına saniye saniye yansıdı.

https://t.co/B35v9mj3wJ https://t.co/sCRCI07Qgd",trthaber
4,2020-12-31 20:20:00+00:00,1344740107031433216,"COVID-19 toplantısında uyuyakaldı, horlama sesleri duyuldu.

Rusya'da koronavirüsle mücadele önlemleri ile ilgili toplantı gerçekleştirildi. İdari Teftiş Müdürü, toplantıda uyuyakaldı.

O anlar kameraya böyle yansıdı.

https://t.co/FNet9eP0oq https://t.co/xXtEmNTBlK",trthaber
5,2020-12-31 20:00:00+00:00,1344735076844711937,"Dünya genelinde koronavirüse yakalandıktan sonra sağlığına kavuşanların sayısı 59 milyonu geçti.

https://t.co/624JXhUFKU",trthaber
6,2020-12-31 19:40:00+00:00,1344730040718733313,"""Yeni Yılın Kutlu Olsun #Türkiyem!🇹🇷""

Görev başındaki Mehmetçikten Türkiye'ye yeni yıl mesajı.

https://t.co/ri1WakOEp0 https://t.co/CWSictRD25",trthaber
7,2020-12-31 19:00:00+00:00,1344719976205344768,"Irak'ın kuzeyindeki Metina ve Haftanin bölgelerinde 10 PKK'lı terörist etkisiz hale getirildi.

https://t.co/eshSrNlca3",trthaber
8,2020-12-31 18:40:00+00:00,1344714941060640768,"Bölücü terör örgütlerine 2020 yılında ağır darbeler vuran Mehmetçik yılbaşında da görevinin başında.

TRT Haber ekibi, 'Hudut Kartalları'nın vatan nöbetine Suriye sınırının sıfır noktasında şahitlik etti. https://t.co/1GFbwAGnvV",trthaber
9,2020-12-31 18:20:00+00:00,1344709908155965440,"Temmuz ayında Sakarya, havai fişek patlamalarıyla sarsıldı. Şehirde bir hafta içinde 2 facia yaşandı.

Faciayla ilgili başlatılan soruşturmada iş yeri sahibiyle, fabrikanın sorumlu müdürü, iş güvenliği uzmanı ve 2 ustabaşı tutuklandı. https://t.co/ykRmc459dO",trthaber
10,2020-12-31 18:01:12+00:00,1344705178872795143,"#SONDAKİKA
Türkiye genelinde 80 saatlik sokağa çıkma kısıtlaması 21.00 itibarıyla başladı.

Kısıtlama 4 Ocak Pazartesi sabah 05.00'te sona erecek.

https://t.co/O0HJlG8qGo https://t.co/uzm0sK3zIv",trthaber
11,2020-12-31 17:20:00+00:00,1344694808556707840,"Yunanistan yeni bir provokasyona imza attı.

Yunanistan Genelkurmay Başkanı Floros, Türkiye'ye birkaç mil uzaklıkta olan adalardaki birliklere ""sürekli teyakkuzda"" olma emri verdi.

https://t.co/iAp1im6Mj0",trthaber
12,2020-12-31 16:52:12+00:00,1344687812713582593,"Barış Pınarı bölgesine sızma girişiminde bulunan 4 PKK/YPG'li terörist, etkisiz hale getirildi.

https://t.co/hIiUMHeUB1",trthaber
13,2020-12-31 16:44:52+00:00,1344685968444502018,"Sağlık Bakanı Koca: Ağır hasta sayımız 4 binin altına indi.

https://t.co/DgWGmQt7qD",trthaber
14,2020-12-31 16:33:51+00:00,1344683193719545857,"İstanbul'da fabrikada çıkan yangın itfaiye ekiplerinin müdahalesiyle söndürüldü.

10 işçi dumandan etkilendi.

https://t.co/6H933Ba045",trthaber
15,2020-12-31 16:26:54+00:00,1344681447538503682,"#SONDAKİKA
Türkiye'de son 24 saatte 2 bin 219 yeni hasta tespit edildi, 239 kişi hayatını kaybetti.

https://t.co/DgWGmQt7qD https://t.co/x0TvjCrcSV",trthaber
